vehiculo,timestamp,latitud,longitud,temperatura,evento
V0050,2025-09-10 06:11:09,5.211794,-76.109908,13.22,TEMP_CRITICA
V0362,2025-09-10 06:23:27,3.451045,-70.897512,11.08,TEMP_CRITICA
V0362,2025-09-10 06:50:28,-1.447603,-73.78013,14.06,TEMP_CRITICA
V0362,2025-09-10 07:01:01,0.810045,-78.785439,-5.4,OK
V0050,2025-09-10 07:07:14,-1.05646,-76.50591,4.62,OK
V0050,2025-09-10 07:44:00,1.39736,-70.159226,15.04,TEMP_CRITICA
V0427,2025-09-10 07:53:10,4.589539,-66.193084,13.76,TEMP_CRITICA
V0362,2025-09-10 07:58:32,3.189607,-76.476745,8.03,OK
V0068,2025-09-10 08:03:57,-2.058678,-75.115883,7.4,OK
V0068,2025-09-10 08:10:11,11.6756,-72.645227,3.42,OK
V0068,2025-09-10 08:21:47,6.633421,-73.957672,3.07,OK
V0050,2025-09-10 08:28:39,-3.552235,-67.650207,18.86,TEMP_CRITICA
V0068,2025-09-10 08:38:10,-5.300408,-77.889952,2.31,OK
V0180,2025-09-10 08:41:42,5.228889,-69.094845,9.55,OK
V0180,2025-09-10 08:49:41,1.398312,-70.331437,14.82,TEMP_CRITICA
V0050,2025-09-10 09:33:02,1.719209,-74.082552,10.43,TEMP_CRITICA
V0180,2025-09-10 09:34:18,11.121694,-67.43439,6.95,OK
V0068,2025-09-10 10:13:59,6.694795,-70.531133,4.12,OK
V0180,2025-09-10 10:50:21,-0.863524,-66.483772,2.97,OK
V0180,2025-09-10 10:56:17,10.769993,-74.42861,6.33,OK
V0068,2025-09-10 11:22:00,12.644767,-75.311207,3.46,OK
V0180,2025-09-10 11:44:29,-2.193386,-78.258876,14.01,TEMP_CRITICA
V0180,2025-09-10 11:48:04,-4.790178,-66.442543,8.91,OK
V0427,2025-09-10 11:53:47,11.04235,-78.727676,16.63,TEMP_CRITICA
V0180,2025-09-10 11:56:06,7.834131,-72.818262,7.15,OK
V0108,2025-09-10 12:05:53,-2.159034,-78.09527,7.93,OK
V0180,2025-09-10 12:10:52,11.398243,-67.877013,13.8,TEMP_CRITICA
V0068,2025-09-10 12:20:17,8.280893,-78.745867,6.14,OK
V0108,2025-09-10 12:26:25,10.978985,-66.778591,16.2,TEMP_CRITICA
V0017,2025-09-10 12:45:09,-4.732515,-71.019186,15.56,TEMP_CRITICA
V0017,2025-09-10 12:46:55,12.649931,-66.233146,9.43,OK
V0449,2025-09-10 12:55:35,-3.723531,-68.741991,8.05,OK
V0449,2025-09-10 13:05:57,-0.462055,-77.316757,7.77,OK
V0017,2025-09-10 13:58:56,11.479857,-68.775311,1.67,OK
V0078,2025-09-10 14:28:02,-3.051519,-72.956365,-2.31,OK
V0108,2025-09-10 14:49:35,-4.08008,-67.334792,4.12,OK
V0449,2025-09-10 14:52:59,-5.367997,-69.001579,6.15,OK
V0078,2025-09-10 14:53:13,-1.447335,-76.753816,10.42,TEMP_CRITICA
V0280,2025-09-10 15:01:26,7.34443,-78.829883,11.44,TEMP_CRITICA
V0280,2025-09-10 15:01:52,12.226784,-78.965528,8.71,OK
V0449,2025-09-10 15:10:01,2.787523,-75.755933,10.34,TEMP_CRITICA
V0449,2025-09-10 15:18:10,6.963282,-69.349559,5.47,OK
V0017,2025-09-10 15:30:05,3.175769,-69.905738,11.08,TEMP_CRITICA
V0017,2025-09-10 15:30:56,10.479321,-67.539266,9.39,OK
V0021,2025-09-10 15:34:49,-2.705311,-76.53808,10.27,TEMP_CRITICA
V0449,2025-09-10 15:34:52,4.987987,-71.285646,9.4,OK
V0280,2025-09-10 15:42:40,8.652187,-70.500516,14.52,TEMP_CRITICA
V0021,2025-09-10 15:44:57,-3.958912,-71.095388,7.86,OK
V0066,2025-09-10 15:45:03,6.06942,-71.578492,12.57,TEMP_CRITICA
V0280,2025-09-10 15:50:21,-5.217147,-71.988506,9.66,OK
V0078,2025-09-10 15:58:03,-0.29925,-70.479831,5.9,OK
V0357,2025-09-10 16:04:27,6.514907,-78.917965,12.12,TEMP_CRITICA
V0066,2025-09-10 16:06:01,-2.330245,-75.788788,11.67,TEMP_CRITICA
V0450,2025-09-10 16:11:00,6.140477,-72.197072,3.96,OK
V0078,2025-09-10 16:11:39,12.765233,-75.552907,5.63,OK
V0021,2025-09-10 16:19:36,12.185984,-75.954306,2.76,OK
V0078,2025-09-10 16:25:21,0.912529,-70.894378,13.65,TEMP_CRITICA
V0449,2025-09-10 16:30:50,-4.503658,-70.787989,6.63,OK
V0078,2025-09-10 16:36:52,-3.168053,-74.950111,9.39,OK
V0357,2025-09-10 16:37:03,6.75513,-67.970013,3.4,OK
V0449,2025-09-10 16:38:01,-2.405389,-75.508126,10.41,TEMP_CRITICA
V0449,2025-09-10 16:45:29,1.699168,-76.144462,7.65,OK
V0357,2025-09-10 16:48:45,7.424521,-73.457576,12.8,TEMP_CRITICA
V0194,2025-09-10 17:01:18,6.182619,-78.583777,12.44,TEMP_CRITICA
V0021,2025-09-10 17:09:54,8.623469,-66.396771,1.98,OK
V0078,2025-09-10 17:10:17,-3.765262,-75.898607,-2.31,OK
V0280,2025-09-10 17:18:04,-4.115231,-77.606016,3.09,OK
V0450,2025-09-10 17:21:43,3.344113,-74.893323,7.89,OK
V0450,2025-09-10 17:22:45,3.057095,-71.566782,15.61,TEMP_CRITICA
V0066,2025-09-10 17:34:51,8.882114,-74.464923,10.25,TEMP_CRITICA
V0119,2025-09-10 17:40:24,3.688327,-76.791189,0.49,OK
V0280,2025-09-10 17:45:29,-4.466798,-72.995277,-2.15,OK
V0194,2025-09-10 17:46:00,-3.651678,-73.405406,12.11,TEMP_CRITICA
V0021,2025-09-10 17:49:17,3.513986,-69.060131,4.56,OK
V0163,2025-09-10 17:49:52,1.91634,-78.844486,12.41,TEMP_CRITICA
V0078,2025-09-10 17:55:40,1.079113,-73.520443,6.35,OK
V0280,2025-09-10 18:04:12,10.66933,-76.753545,7.07,OK
V0078,2025-09-10 18:09:34,-2.340228,-71.69403,-0.66,OK
V0021,2025-09-10 18:17:31,3.227776,-66.434248,6.04,OK
V0066,2025-09-10 18:21:10,12.145566,-72.699941,14.43,TEMP_CRITICA
V0280,2025-09-10 18:22:52,-0.251119,-76.445938,7.61,OK
V0119,2025-09-10 18:23:13,8.757681,-70.742575,8.92,OK
V0390,2025-09-10 18:30:14,3.383625,-75.56445,9.53,OK
V0163,2025-09-10 18:42:23,12.407595,-71.438831,8.12,OK
V0390,2025-09-10 18:53:23,-5.430093,-69.833506,11.89,TEMP_CRITICA
V0390,2025-09-10 18:59:55,-4.319552,-67.293212,6.64,OK
V0149,2025-09-10 19:20:58,-3.185921,-73.542725,0.72,OK
V0163,2025-09-10 19:21:54,3.3349,-74.141685,7.9,OK
V0450,2025-09-10 19:25:58,3.03324,-76.932253,11.59,TEMP_CRITICA
V0119,2025-09-10 19:28:23,8.592827,-71.789928,13.86,TEMP_CRITICA
V0390,2025-09-10 19:29:49,5.630753,-72.061492,4.31,OK
V0280,2025-09-10 19:37:59,-4.159272,-68.665568,8.62,OK
V0044,2025-09-10 19:42:54,-1.593692,-67.161263,11.83,TEMP_CRITICA
V0163,2025-09-10 19:58:40,-3.813549,-66.023322,12.27,TEMP_CRITICA
V0390,2025-09-10 20:00:36,-5.448023,-75.970841,11.64,TEMP_CRITICA
V0163,2025-09-10 20:08:20,5.855236,-68.493567,13.62,TEMP_CRITICA
V0181,2025-09-10 20:29:25,7.281202,-69.804708,5.96,OK
V0194,2025-09-10 20:29:30,6.772586,-77.008615,1.22,OK
V0149,2025-09-10 20:30:01,0.08649,-67.86596,15.82,TEMP_CRITICA
V0149,2025-09-10 21:03:59,-3.236193,-71.166984,10.16,TEMP_CRITICA
V0181,2025-09-10 21:11:07,6.138967,-75.515611,6.19,OK
V0181,2025-09-10 21:18:14,-3.60126,-66.543018,12.62,TEMP_CRITICA
V0025,2025-09-10 21:20:29,6.895491,-68.92491,14.28,TEMP_CRITICA
V0149,2025-09-10 21:22:37,4.11379,-66.792636,5.52,OK
V0181,2025-09-10 21:29:56,0.812005,-66.987058,2.6,OK
V0149,2025-09-10 21:37:23,-2.42122,-76.550891,5.87,OK
V0390,2025-09-10 21:50:14,3.009809,-76.389014,6.15,OK
V0044,2025-09-10 22:37:45,-5.913428,-78.202436,7.96,OK
V0181,2025-09-10 22:44:37,0.763101,-74.182446,6.99,OK
V0044,2025-09-10 23:11:45,-0.837327,-78.163763,8.79,OK
V0025,2025-09-10 23:18:13,1.389258,-69.114129,13.79,TEMP_CRITICA
V0366,2025-09-10 23:44:36,5.398757,-75.588736,9.11,OK
V0025,2025-09-10 23:59:05,6.726924,-69.209837,13.75,TEMP_CRITICA
V0025,2025-09-11 00:04:53,-4.679531,-78.977457,12.19,TEMP_CRITICA
V0366,2025-09-11 00:20:47,-1.885897,-71.907699,17.17,TEMP_CRITICA
V0025,2025-09-11 00:38:24,0.87441,-71.445022,12.45,TEMP_CRITICA
V0025,2025-09-11 00:46:01,9.311116,-74.36857,6.78,OK
V0234,2025-09-11 00:46:48,-0.57332,-70.68689,11.47,TEMP_CRITICA
V0025,2025-09-11 00:51:21,-1.299296,-78.816491,17.5,TEMP_CRITICA
V0366,2025-09-11 01:15:15,4.623243,-71.535452,10.26,TEMP_CRITICA
V0366,2025-09-11 01:19:54,7.668414,-70.733404,8.09,OK
V0366,2025-09-11 01:51:33,11.230777,-73.106598,1.09,OK
V0366,2025-09-11 01:53:03,7.222981,-78.672498,7.53,OK
V0366,2025-09-11 02:18:00,9.660729,-68.574195,13.28,TEMP_CRITICA
V0366,2025-09-11 02:48:38,2.939114,-77.317519,5.55,OK
V0366,2025-09-11 03:01:29,3.432628,-72.181903,3.29,OK
V0347,2025-09-11 03:27:49,2.214549,-69.622194,9.33,OK
V0262,2025-09-11 03:30:23,3.462581,-75.502491,4.66,OK
V0262,2025-09-11 03:31:42,6.047847,-76.551957,13.24,TEMP_CRITICA
V0262,2025-09-11 03:36:55,8.050992,-75.287753,9.62,OK
V0043,2025-09-11 03:43:07,-4.532199,-73.900588,16.38,TEMP_CRITICA
V0347,2025-09-11 04:02:47,5.478061,-75.61089,11.25,TEMP_CRITICA
V0043,2025-09-11 04:06:51,5.973762,-76.094319,1.7,OK
V0262,2025-09-11 04:34:28,12.019568,-74.77197,13.52,TEMP_CRITICA
V0043,2025-09-11 04:37:51,6.434471,-68.752762,12.56,TEMP_CRITICA
V0049,2025-09-11 04:51:25,10.551759,-72.477166,11.6,TEMP_CRITICA
V0262,2025-09-11 05:07:14,-0.648804,-74.793399,12.58,TEMP_CRITICA
V0049,2025-09-11 05:09:14,-4.424006,-78.600115,9.74,OK
V0262,2025-09-11 05:10:18,9.75198,-72.846211,9.19,OK
V0347,2025-09-11 05:10:24,9.438108,-71.486719,11.23,TEMP_CRITICA
V0049,2025-09-11 05:13:34,3.429838,-74.037883,7.39,OK
V0043,2025-09-11 05:16:30,11.928899,-77.717204,11.5,TEMP_CRITICA
V0212,2025-09-11 05:17:45,-3.012224,-78.842842,18.55,TEMP_CRITICA
V0347,2025-09-11 05:28:15,1.022053,-74.343898,5.96,OK
V0262,2025-09-11 05:37:07,7.038011,-69.506719,16.33,TEMP_CRITICA
V0262,2025-09-11 05:41:55,3.427031,-75.208182,11.52,TEMP_CRITICA
V0262,2025-09-11 05:44:10,6.971319,-68.619857,16.53,TEMP_CRITICA
V0043,2025-09-11 05:53:05,9.248233,-68.104734,10.1,TEMP_CRITICA
V0049,2025-09-11 06:10:21,-1.550844,-72.942061,10.59,TEMP_CRITICA
V0049,2025-09-11 06:11:03,-5.291412,-74.252116,8.6,OK
V0329,2025-09-11 06:14:02,9.674614,-77.133408,5.05,OK
V0049,2025-09-11 06:18:43,12.92297,-74.173579,3.01,OK
V0347,2025-09-11 06:26:22,-5.721564,-78.427671,1.59,OK
V0392,2025-09-11 06:31:29,12.986769,-69.058155,7.21,OK
V0212,2025-09-11 06:32:41,-3.81372,-73.641928,17.68,TEMP_CRITICA
V0049,2025-09-11 06:35:10,-2.650916,-78.445619,10.87,TEMP_CRITICA
V0329,2025-09-11 06:37:21,6.481068,-66.075718,9.39,OK
V0329,2025-09-11 06:37:51,0.021706,-73.872305,13.93,TEMP_CRITICA
V0049,2025-09-11 06:38:22,-1.050738,-68.420977,11.81,TEMP_CRITICA
V0417,2025-09-11 06:42:43,-5.17359,-66.028504,-1.46,OK
V0392,2025-09-11 06:42:44,6.193181,-78.161293,3.82,OK
V0329,2025-09-11 07:08:31,-1.082548,-67.336445,14.37,TEMP_CRITICA
V0329,2025-09-11 07:11:04,-0.335743,-66.327598,12.41,TEMP_CRITICA
V0392,2025-09-11 07:21:32,1.124235,-75.581272,13.32,TEMP_CRITICA
V0329,2025-09-11 07:23:58,-2.194775,-72.551846,16.95,TEMP_CRITICA
V0417,2025-09-11 07:33:09,3.734217,-74.405074,8.65,OK
V0212,2025-09-11 07:36:38,6.048815,-74.739099,7.07,OK
V0392,2025-09-11 08:04:17,10.99866,-78.167008,5.61,OK
V0212,2025-09-11 08:07:44,5.637942,-75.709808,5.03,OK
V0498,2025-09-11 08:08:43,-3.708052,-69.605676,7.02,OK
V0357,2025-09-11 08:36:07,3.516304,-72.544481,24.87,TEMP_CRITICA
V0051,2025-09-11 08:39:28,-1.684057,-76.290532,8.5,OK
V0051,2025-09-11 08:57:22,-5.245667,-78.618105,10.62,TEMP_CRITICA
V0051,2025-09-11 09:09:58,-1.667132,-78.856171,3.33,OK
V0417,2025-09-11 09:11:21,2.329989,-75.259457,14.28,TEMP_CRITICA
V0051,2025-09-11 09:13:50,-4.746607,-69.225918,12.36,TEMP_CRITICA
V0417,2025-09-11 09:17:39,-3.70183,-75.534154,7.07,OK
V0357,2025-09-11 09:38:34,-1.204509,-68.716188,7.93,OK
V0417,2025-09-11 10:02:27,10.752121,-76.885927,5.9,OK
V0051,2025-09-11 10:46:17,10.727017,-77.682723,13.32,TEMP_CRITICA
V0417,2025-09-11 10:46:43,11.037682,-76.559719,4.35,OK
V0357,2025-09-11 11:17:35,7.341878,-77.217068,7.52,OK
V0449,2025-09-11 11:57:04,5.49842,-70.857419,7.58,OK
V0051,2025-09-11 12:06:42,-2.882363,-73.811188,4.06,OK
V0226,2025-09-11 12:12:10,-0.658329,-69.257773,8.7,OK
V0051,2025-09-11 12:12:58,-2.747058,-69.932189,9.46,OK
V0368,2025-09-11 12:13:10,-2.549791,-75.068446,5.35,OK
V0289,2025-09-11 12:19:35,4.815914,-71.235419,0.22,OK
V0449,2025-09-11 12:20:40,1.583261,-70.352201,19.99,TEMP_CRITICA
V0051,2025-09-11 12:20:55,-4.109821,-78.891637,6.81,OK
V0368,2025-09-11 12:25:51,-3.375015,-74.984167,11.61,TEMP_CRITICA
V0449,2025-09-11 12:26:08,4.477179,-74.703468,13.77,TEMP_CRITICA
V0226,2025-09-11 12:29:18,-0.477866,-73.866222,9.01,OK
V0449,2025-09-11 12:42:14,10.286938,-74.586524,16.85,TEMP_CRITICA
V0289,2025-09-11 13:06:23,4.022075,-78.504702,18.18,TEMP_CRITICA
V0449,2025-09-11 13:06:28,1.641824,-76.02246,8.8,OK
V0449,2025-09-11 13:12:01,11.398426,-69.937763,7.26,OK
V0368,2025-09-11 13:25:35,3.709533,-70.612083,6.56,OK
V0368,2025-09-11 13:29:14,-1.710736,-72.69401,11.81,TEMP_CRITICA
V0289,2025-09-11 13:33:08,-1.547353,-78.406719,1.51,OK
V0368,2025-09-11 13:54:12,2.800068,-68.144705,7.49,OK
V0368,2025-09-11 13:59:15,5.830124,-67.268393,5.26,OK
V0337,2025-09-11 14:49:11,-2.820538,-78.055994,7.07,OK
V0368,2025-09-11 14:50:05,2.633184,-76.520714,9.57,OK
V0337,2025-09-11 14:51:15,-4.098839,-75.971909,8.46,OK
V0368,2025-09-11 14:54:03,2.912862,-74.703446,-2.51,OK
V0449,2025-09-11 15:27:06,-0.865328,-74.479201,5.03,OK
V0402,2025-09-11 15:33:52,7.772056,-70.928171,6.5,OK
V0449,2025-09-11 15:37:56,-2.258323,-76.346795,11.25,TEMP_CRITICA
V0402,2025-09-11 15:41:43,4.547429,-67.380963,5.82,OK
V0337,2025-09-11 16:09:47,10.67876,-78.962942,2.84,OK
V0047,2025-09-11 16:34:39,12.9006,-69.440922,7.95,OK
V0047,2025-09-11 16:42:11,-0.454587,-72.531639,11.63,TEMP_CRITICA
V0433,2025-09-11 17:01:36,6.332601,-67.397079,8.15,OK
V0402,2025-09-11 17:07:47,12.409236,-73.037981,12.8,TEMP_CRITICA
V0027,2025-09-11 17:11:52,5.176124,-74.768171,10.29,TEMP_CRITICA
V0448,2025-09-11 17:12:46,-5.966432,-67.408757,3.76,OK
V0402,2025-09-11 17:18:49,0.53109,-74.747332,3.77,OK
V0337,2025-09-11 17:20:44,2.758321,-69.820602,10.55,TEMP_CRITICA
V0047,2025-09-11 17:23:29,6.266353,-77.805088,3.94,OK
V0448,2025-09-11 17:25:10,-5.345754,-68.251739,4.68,OK
V0027,2025-09-11 17:37:14,0.96887,-76.262327,8.25,OK
V0027,2025-09-11 17:51:45,11.205973,-67.544418,6.99,OK
V0448,2025-09-11 17:53:48,12.047649,-70.206828,8.38,OK
V0433,2025-09-11 17:59:22,-3.676074,-71.300402,10.91,TEMP_CRITICA
V0402,2025-09-11 18:10:15,10.130023,-67.658974,-8.27,OK
V0448,2025-09-11 18:23:02,0.182083,-74.579731,16.54,TEMP_CRITICA
V0402,2025-09-11 18:28:08,9.924964,-74.345728,5.8,OK
V0402,2025-09-11 18:29:39,12.181538,-75.474654,4.38,OK
V0027,2025-09-11 18:40:43,-2.292745,-67.94364,3.32,OK
V0359,2025-09-11 19:01:28,-3.487971,-74.543328,8.37,OK
V0027,2025-09-11 19:07:14,-3.922221,-75.326866,15.49,TEMP_CRITICA
V0047,2025-09-11 19:09:51,-3.993969,-75.299555,13.08,TEMP_CRITICA
V0027,2025-09-11 19:12:46,4.937098,-70.493529,14.74,TEMP_CRITICA
V0448,2025-09-11 19:18:23,9.611387,-69.780817,4.25,OK
V0027,2025-09-11 19:20:50,-5.419515,-74.99729,4.23,OK
V0359,2025-09-11 19:23:25,-0.648905,-71.900854,12.15,TEMP_CRITICA
V0359,2025-09-11 19:39:52,9.761159,-76.590269,14.97,TEMP_CRITICA
V0047,2025-09-11 19:43:03,-1.594474,-74.617592,17.97,TEMP_CRITICA
V0027,2025-09-11 19:49:23,4.284566,-72.629408,13.46,TEMP_CRITICA
V0359,2025-09-11 19:53:58,-3.96681,-73.055655,10.45,TEMP_CRITICA
V0448,2025-09-11 20:02:11,-5.105006,-70.720681,6.21,OK
V0027,2025-09-11 20:02:15,-0.680477,-78.370852,8.01,OK
V0448,2025-09-11 20:04:27,7.813504,-73.041375,10.42,TEMP_CRITICA
V0027,2025-09-11 20:11:33,2.758302,-78.627582,9.04,OK
V0448,2025-09-11 20:14:23,11.654398,-74.498638,6.21,OK
V0027,2025-09-11 20:26:13,3.492243,-77.422983,7.77,OK
V0027,2025-09-11 20:43:43,-1.830565,-73.598396,10.44,TEMP_CRITICA
V0359,2025-09-11 20:53:17,5.700421,-75.902701,1.24,OK
V0359,2025-09-11 21:11:04,10.366373,-78.381416,14.47,TEMP_CRITICA
V0027,2025-09-11 21:13:32,6.27622,-78.929636,11.26,TEMP_CRITICA
V0077,2025-09-11 21:16:07,0.027774,-66.691737,14.13,TEMP_CRITICA
V0251,2025-09-11 21:22:48,-1.369926,-74.695148,3.6,OK
V0251,2025-09-11 21:34:26,5.025681,-78.234633,-2.91,OK
V0358,2025-09-11 21:47:14,-3.595178,-72.490132,13.32,TEMP_CRITICA
V0358,2025-09-11 22:03:16,12.860259,-72.770181,12.94,TEMP_CRITICA
V0358,2025-09-11 22:18:02,-2.853075,-74.147765,9.25,OK
V0112,2025-09-11 22:35:31,5.859134,-75.340644,11.37,TEMP_CRITICA
V0358,2025-09-11 22:38:20,7.446005,-76.867249,5.49,OK
V0251,2025-09-11 22:50:49,-2.431113,-76.698942,2.32,OK
V0184,2025-09-11 23:25:07,2.890119,-76.382847,16.28,TEMP_CRITICA
V0251,2025-09-11 23:43:47,5.491413,-73.840891,13.04,TEMP_CRITICA
V0251,2025-09-11 23:49:32,10.442164,-75.701337,17.14,TEMP_CRITICA
V0245,2025-09-11 23:57:36,0.380277,-77.222598,7.76,OK
V0083,2025-09-11 23:59:57,-1.006998,-69.678836,7.29,OK
V0112,2025-09-12 00:01:35,1.444052,-70.978451,7.98,OK
V0112,2025-09-12 00:08:28,-3.979987,-68.173312,6.53,OK
V0245,2025-09-12 00:22:31,7.765403,-72.2976,1.82,OK
V0083,2025-09-12 00:36:45,-4.24938,-76.374562,10.72,TEMP_CRITICA
V0235,2025-09-12 00:41:04,-4.685194,-72.69215,15.45,TEMP_CRITICA
V0210,2025-09-12 00:41:13,1.73341,-66.579168,4.33,OK
V0210,2025-09-12 00:47:11,-0.121325,-74.760481,6.31,OK
V0005,2025-09-12 00:51:45,4.712601,-78.632492,5.32,OK
V0235,2025-09-12 00:52:02,8.368758,-76.077974,11.23,TEMP_CRITICA
V0112,2025-09-12 00:54:56,2.090045,-70.576453,9.63,OK
V0210,2025-09-12 01:02:56,-4.936552,-77.609107,6.94,OK
V0251,2025-09-12 01:11:32,2.001676,-66.984077,6.87,OK
V0210,2025-09-12 01:11:39,5.690265,-71.604787,14.62,TEMP_CRITICA
V0005,2025-09-12 01:15:51,6.328684,-75.323346,14.06,TEMP_CRITICA
V0083,2025-09-12 01:17:52,1.437166,-67.272548,9.09,OK
V0251,2025-09-12 01:32:16,9.732846,-70.359952,4.52,OK
V0210,2025-09-12 01:34:19,7.564874,-78.202556,16.95,TEMP_CRITICA
V0235,2025-09-12 01:46:32,0.106524,-78.337228,11.02,TEMP_CRITICA
V0331,2025-09-12 01:48:49,10.38079,-76.999898,10.3,TEMP_CRITICA
V0331,2025-09-12 01:58:04,0.465282,-71.840965,11.25,TEMP_CRITICA
V0235,2025-09-12 02:01:53,7.815996,-70.333437,14.89,TEMP_CRITICA
V0186,2025-09-12 02:06:36,12.074707,-66.391196,-1.23,OK
V0005,2025-09-12 02:17:51,-2.397834,-67.305515,8.86,OK
V0210,2025-09-12 02:20:42,2.925638,-70.82483,8.11,OK
V0245,2025-09-12 02:21:21,-0.86262,-70.596336,7.09,OK
V0005,2025-09-12 02:28:04,6.283232,-66.378335,14.42,TEMP_CRITICA
V0083,2025-09-12 02:30:46,1.157269,-71.73333,11.4,TEMP_CRITICA
V0235,2025-09-12 02:32:27,-3.609666,-70.847209,13.17,TEMP_CRITICA
V0144,2025-09-12 02:36:20,6.762877,-74.348332,14.84,TEMP_CRITICA
V0083,2025-09-12 02:41:38,-2.975108,-78.815243,6.38,OK
V0083,2025-09-12 02:43:21,5.356458,-76.054948,5.1,OK
V0144,2025-09-12 02:46:23,-4.244419,-67.035796,2.65,OK
V0117,2025-09-12 03:03:31,-0.161943,-72.011449,18.7,TEMP_CRITICA
V0235,2025-09-12 03:07:08,-3.322661,-77.2187,8.57,OK
V0117,2025-09-12 03:09:32,11.482229,-72.074317,5.04,OK
V0331,2025-09-12 03:26:03,-1.548976,-74.825854,6.78,OK
V0186,2025-09-12 03:26:06,11.955367,-66.299129,-2.14,OK
V0235,2025-09-12 03:32:41,4.799095,-72.716473,11.01,TEMP_CRITICA
V0245,2025-09-12 03:35:20,-3.135926,-66.546165,9.38,OK
V0210,2025-09-12 03:41:25,-4.043231,-78.207385,14.44,TEMP_CRITICA
V0235,2025-09-12 03:47:05,-3.822888,-71.083377,10.77,TEMP_CRITICA
V0331,2025-09-12 03:50:03,6.475737,-77.808927,5.14,OK
V0186,2025-09-12 04:04:55,10.465785,-71.802785,3.48,OK
V0498,2025-09-12 04:08:19,-2.467368,-66.052685,10.69,TEMP_CRITICA
V0498,2025-09-12 04:13:07,-4.630316,-71.453676,14.72,TEMP_CRITICA
V0069,2025-09-12 04:15:54,8.226506,-70.286937,18.9,TEMP_CRITICA
V0331,2025-09-12 04:22:05,-1.9215,-77.054768,0.21,OK
V0235,2025-09-12 04:35:54,7.764299,-66.351301,10.61,TEMP_CRITICA
V0235,2025-09-12 04:46:21,2.953037,-73.808636,8.63,OK
V0235,2025-09-12 04:48:57,3.630494,-78.627552,14.2,TEMP_CRITICA
V0498,2025-09-12 04:56:51,12.870982,-71.991469,6.51,OK
V0069,2025-09-12 04:58:53,-4.130062,-77.200527,7.14,OK
V0393,2025-09-12 05:05:22,-1.582608,-75.038877,5.35,OK
V0498,2025-09-12 05:05:32,4.850908,-73.615813,1.59,OK
V0433,2025-09-12 05:09:05,12.981214,-76.069803,4.72,OK
V0433,2025-09-12 05:09:49,8.493078,-73.88655,7.95,OK
V0498,2025-09-12 05:26:38,-3.132178,-66.886744,7.18,OK
V0117,2025-09-12 05:32:04,12.450415,-66.842704,11.91,TEMP_CRITICA
V0498,2025-09-12 05:39:34,2.022847,-72.690313,9.11,OK
V0393,2025-09-12 05:45:42,6.037278,-71.543711,12.19,TEMP_CRITICA
V0393,2025-09-12 05:53:16,7.327291,-68.886431,14.4,TEMP_CRITICA
V0433,2025-09-12 05:55:06,7.657441,-72.831539,0.31,OK
V0069,2025-09-12 06:15:50,6.986566,-77.546261,4.17,OK
V0433,2025-09-12 06:30:47,2.042607,-73.068746,9.21,OK
V0433,2025-09-12 06:35:03,-3.545393,-71.21878,15.34,TEMP_CRITICA
V0144,2025-09-12 06:42:59,7.817354,-69.020664,8.15,OK
V0393,2025-09-12 06:58:40,5.091763,-70.947661,10.73,TEMP_CRITICA
V0498,2025-09-12 07:10:33,0.549861,-78.094018,6.13,OK
V0498,2025-09-12 07:18:08,9.499821,-73.369802,13.9,TEMP_CRITICA
V0144,2025-09-12 07:18:58,3.820162,-71.812749,-0.75,OK
V0393,2025-09-12 08:07:29,2.919163,-74.00205,7.4,OK
V0492,2025-09-12 08:14:53,2.773566,-77.942573,11.92,TEMP_CRITICA
V0492,2025-09-12 08:16:27,2.72558,-68.782336,15.48,TEMP_CRITICA
V0492,2025-09-12 08:17:22,5.978455,-75.832934,10.86,TEMP_CRITICA
V0178,2025-09-12 08:28:17,1.142272,-75.728754,2.33,OK
V0492,2025-09-12 08:34:44,7.483075,-76.534801,10.12,TEMP_CRITICA
V0485,2025-09-12 08:39:15,8.778513,-66.231655,16.67,TEMP_CRITICA
V0492,2025-09-12 09:19:15,5.69929,-74.884562,8.46,OK
V0178,2025-09-12 09:19:20,-0.37399,-67.326699,12.25,TEMP_CRITICA
V0485,2025-09-12 09:26:35,-1.401387,-72.892795,14.75,TEMP_CRITICA
V0197,2025-09-12 09:28:15,10.654407,-73.23614,-1.54,OK
V0197,2025-09-12 09:31:29,1.39326,-78.482641,0.4,OK
V0440,2025-09-12 09:43:54,3.893723,-77.658763,12.17,TEMP_CRITICA
V0074,2025-09-12 09:45:19,-4.153517,-72.361137,4.7,OK
V0492,2025-09-12 09:49:09,3.882383,-70.661539,3.71,OK
V0197,2025-09-12 10:00:35,6.462475,-72.601195,13.48,TEMP_CRITICA
V0492,2025-09-12 10:04:45,-1.834587,-70.792703,0.56,OK
V0492,2025-09-12 10:05:06,1.517609,-69.283719,5.12,OK
V0492,2025-09-12 10:08:53,-5.045322,-78.44467,6.58,OK
V0492,2025-09-12 10:16:31,6.784536,-74.234949,8.49,OK
V0136,2025-09-12 10:19:26,4.925895,-76.62782,3.6,OK
V0485,2025-09-12 10:27:24,3.809926,-71.726727,7.99,OK
V0136,2025-09-12 10:37:29,1.897555,-70.451958,2.74,OK
V0136,2025-09-12 10:45:18,9.780361,-76.628556,7.13,OK
V0212,2025-09-12 10:52:53,6.978326,-69.682394,4.8,OK
V0492,2025-09-12 10:56:07,6.510531,-77.059859,5.06,OK
